event_time;symbol;kline_start_time;kline_close_time;open_price;close_price;high_price;low_price;base_asset_volume;number_of_trades;quote_asset_volume;taker_buy_base_asset_volume;taker_buy_quote_asset_volume
2021-04-10 16:00:00.000;BTCEUR;2021-04-10 15:30:00.000;2021-04-10 15:59:59.999;50137.76000000;50443.39000000;50450.00000000;50120.02000000;44.20059400;4910;2222260.32178766;25.54068400;1284048.22992071
2021-04-10 16:30:00.000;BTCEUR;2021-04-10 16:00:00.000;2021-04-10 16:29:59.999;50443.38000000;50482.46000000;50490.00000000;50329.95000000;41.10964500;4533;2072841.74229461;21.86806400;1102505.74061194
2021-04-10 17:00:00.000;BTCEUR;2021-04-10 16:30:00.000;2021-04-10 16:59:59.999;50482.79000000;50416.94000000;50492.81000000;50286.64000000;32.34672500;4582;1629863.36436872;13.42145000;676382.50361699
2021-04-10 17:30:00.000;BTCEUR;2021-04-10 17:00:00.000;2021-04-10 17:29:59.999;50423.06000000;50264.49000000;50477.74000000;50167.08000000;47.92616500;5365;2411442.02844495;21.17582800;1065570.45886066
2021-04-10 18:00:00.000;BTCEUR;2021-04-10 17:30:00.000;2021-04-10 17:59:59.999;50262.77000000;50301.19000000;50375.24000000;50199.99000000;36.69109800;4334;1844971.85371867;18.90656900;950707.77862774
2021-04-10 18:30:00.000;BTCEUR;2021-04-10 18:00:00.000;2021-04-10 18:29:59.999;50304.51000000;50274.47000000;50541.06000000;50206.15000000;68.71747200;6420;3464673.91054345;41.38139100;2086907.14134296
2021-04-10 19:00:00.000;BTCEUR;2021-04-10 18:30:00.000;2021-04-10 18:59:59.999;50274.47000000;50221.52000000;50350.19000000;50150.00000000;54.29881700;5259;2728117.81051020;19.31938800;970831.28051848
2021-04-10 19:30:00.000;BTCEUR;2021-04-10 19:00:00.000;2021-04-10 19:29:59.999;50221.51000000;50198.80000000;50228.00000000;50059.11000000;49.39880900;5914;2477785.35405655;26.16966400;1312772.83714065
2021-04-10 20:00:00.000;BTCEUR;2021-04-10 19:30:00.000;2021-04-10 19:59:59.999;50200.05000000;50279.29000000;50287.89000000;50140.46000000;44.53139100;5694;2236372.25229083;26.66454200;1339159.01412495
2021-04-10 20:30:00.000;BTCEUR;2021-04-10 20:00:00.000;2021-04-10 20:29:59.999;50279.46000000;50064.23000000;50286.77000000;49870.00000000;90.75604100;6970;4541944.21519075;36.67628000;1835273.32287733
2021-04-10 21:00:00.000;BTCEUR;2021-04-10 20:30:00.000;2021-04-10 20:59:59.999;50064.23000000;50115.19000000;50128.07000000;49928.94000000;38.95060500;4263;1948533.07627170;22.71105600;1136209.61903343
2021-04-10 21:30:00.000;BTCEUR;2021-04-10 21:00:00.000;2021-04-10 21:29:59.999;50115.21000000;49937.03000000;50117.24000000;49850.00000000;41.50473400;4109;2073727.11790096;18.45151500;921767.28111144
2021-04-10 22:00:00.000;BTCEUR;2021-04-10 21:30:00.000;2021-04-10 21:59:59.999;49936.98000000;49829.14000000;50015.64000000;49814.15000000;40.38731700;3720;2016446.49404092;21.44901300;1070948.77975162
2021-04-10 22:30:00.000;BTCEUR;2021-04-10 22:00:00.000;2021-04-10 22:29:59.999;49818.60000000;49833.71000000;50019.24000000;49678.09000000;50.80057800;5099;2530756.12041871;22.31504600;1111813.12637111
2021-04-10 23:00:00.000;BTCEUR;2021-04-10 22:30:00.000;2021-04-10 22:59:59.999;49832.87000000;49210.25000000;49832.87000000;49014.07000000;152.88518100;8254;7543507.41217640;72.46844200;3573869.30939948
2021-04-10 23:30:00.000;BTCEUR;2021-04-10 23:00:00.000;2021-04-10 23:29:59.999;49210.29000000;49646.59000000;49704.24000000;49118.94000000;67.70296700;5781;3348135.93002499;36.07579100;1784385.39101729
